,GO_ID,GO_Term,Depth,Propagated_Enrichment,Original_Enrichment,P_Value,Child_Count
12534,GO:0016697,"oxidoreductase activity, acting on hydrogen as donor, cytochrome as acceptor",4,0.0,1.0,1.0,1
12535,GO:0016699,"oxidoreductase activity, acting on hydrogen as donor, iron-sulfur protein as acceptor",4,0.0,1.0,1.0,1
12536,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",4,0.0,1.0,1.0,67
12537,GO:0016703,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)",4,0.0,1.0,1.0,18
12538,GO:0016706,2-oxoglutarate-dependent dioxygenase activity,4,0.0,1.0,1.0,51
12539,GO:0016708,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor",4,0.0,1.0,1.0,22
12540,GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",4,0.0,1.0,1.0,161
12541,GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",4,0.0,1.0,1.0,59
12542,GO:0016713,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen",4,0.0,1.0,1.0,15
12543,GO:0016714,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen",4,0.0,1.0,1.0,5
12544,GO:0016715,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen",4,0.0,1.0,1.0,3
12545,GO:0016716,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen",4,0.0,1.0,1.0,6
12546,GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",4,0.0,1.0,1.0,30
12547,GO:0016723,"oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor",4,0.0,1.0,1.0,7
12548,GO:0016724,"oxidoreductase activity, acting on metal ions, oxygen as acceptor",4,0.0,1.0,1.0,1
12549,GO:0016726,"oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor",4,0.0,1.0,1.0,6
12550,GO:0016727,"oxidoreductase activity, acting on CH or CH2 groups, oxygen as acceptor",4,0.0,1.0,1.0,5
12551,GO:0016728,"oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor",4,0.0,1.0,1.0,4
12552,GO:0016731,"oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor",4,0.0,1.0,1.0,3
12553,GO:0016732,"oxidoreductase activity, acting on iron-sulfur proteins as donors, dinitrogen as acceptor",4,0.0,1.0,1.0,1
12554,GO:0016738,"oxidoreductase activity, acting on reduced flavodoxin as donor, dinitrogen as acceptor",4,0.0,1.0,1.0,1
12555,GO:0016742,"hydroxymethyl-, formyl- and related transferase activity",4,0.0,1.0,1.0,11
12556,GO:0016743,carboxyl- or carbamoyltransferase activity,4,0.0,1.0,1.0,8
12557,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",4,0.0,1.0,1.0,106
12558,GO:0016755,aminoacyltransferase activity,4,0.0,1.0,1.0,16
12559,GO:0016758,hexosyltransferase activity,4,0.0,1.0,1.0,86
12560,GO:0016763,pentosyltransferase activity,4,0.0,1.0,1.0,37
12561,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",4,0.0,1.0,1.0,119
12562,GO:0016774,"phosphotransferase activity, carboxyl group as acceptor",4,0.0,1.0,1.0,13
12563,GO:0016775,"phosphotransferase activity, nitrogenous group as acceptor",4,0.0,1.0,1.0,11
12564,GO:0016776,"phosphotransferase activity, phosphate group as acceptor",4,0.0,1.0,1.0,26
12565,GO:0016778,diphosphotransferase activity,4,0.0,1.0,1.0,6
12566,GO:0016779,nucleotidyltransferase activity,4,0.0,1.0,1.0,23
12567,GO:0016780,"phosphotransferase activity, for other substituted phosphate groups",4,0.0,1.0,1.0,38
12568,GO:0016781,"phosphotransferase activity, paired acceptors",4,0.0,1.0,1.0,5
12569,GO:0016783,sulfurtransferase activity,4,0.0,1.0,1.0,15
12570,GO:0016790,thiolester hydrolase activity,4,0.0,1.0,1.0,8
12571,GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds",4,0.0,1.0,1.0,26
12572,GO:0016802,trialkylsulfonium hydrolase activity,4,0.0,1.0,1.0,1
12573,GO:0016803,ether hydrolase activity,4,0.0,1.0,1.0,7
12574,GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",4,0.0,1.0,1.0,113
12575,GO:0016812,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",4,0.0,1.0,1.0,20
12576,GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",4,0.0,1.0,1.0,29
12577,GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",4,0.0,1.0,1.0,30
12578,GO:0016815,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in nitriles",4,0.0,1.0,1.0,2
12579,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",4,0.0,1.0,1.0,10
12580,GO:0016819,"hydrolase activity, acting on acid anhydrides, in sulfonyl-containing anhydrides",4,0.0,1.0,1.0,2
12581,GO:0016823,"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances",4,0.0,1.0,1.0,21
12582,GO:0016831,carboxy-lyase activity,4,0.0,1.0,1.0,94
12583,GO:0016832,aldehyde-lyase activity,4,0.0,1.0,1.0,43
12584,GO:0016833,oxo-acid-lyase activity,4,0.0,1.0,1.0,25
12585,GO:0016836,hydro-lyase activity,4,0.0,1.0,1.0,118
12586,GO:0016837,"carbon-oxygen lyase activity, acting on polysaccharides",4,0.0,1.0,1.0,28
12587,GO:0016838,"carbon-oxygen lyase activity, acting on phosphates",4,0.0,1.0,1.0,67
12588,GO:0016841,ammonia-lyase activity,4,0.0,1.0,1.0,21
12589,GO:0016842,amidine-lyase activity,4,0.0,1.0,1.0,9
12590,GO:0016843,amine-lyase activity,4,0.0,1.0,1.0,3
12591,GO:0016855,"racemase and epimerase activity, acting on amino acids and derivatives",4,0.0,1.0,1.0,6
12592,GO:0016856,"racemase and epimerase activity, acting on hydroxy acids and derivatives",4,0.0,1.0,1.0,7
12593,GO:0016857,"racemase and epimerase activity, acting on carbohydrates and derivatives",4,0.0,1.0,1.0,26
12594,GO:0016861,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses",4,0.0,1.0,1.0,26
12595,GO:0016862,"intramolecular oxidoreductase activity, interconverting keto- and enol-groups",4,0.0,1.0,1.0,4
12596,GO:0016863,"intramolecular oxidoreductase activity, transposing C=C bonds",4,0.0,1.0,1.0,18
12597,GO:0016864,"intramolecular oxidoreductase activity, transposing S-S bonds",4,0.0,1.0,1.0,1
12598,GO:0016867,intramolecular acyltransferase activity,4,0.0,1.0,1.0,4
12599,GO:0016868,intramolecular phosphotransferase activity,4,0.0,1.0,1.0,10
12600,GO:0016869,intramolecular aminotransferase activity,4,0.0,1.0,1.0,6
12601,GO:0016878,acid-thiol ligase activity,4,0.0,1.0,1.0,35
12602,GO:0016880,acid-ammonia (or amide) ligase activity,4,0.0,1.0,1.0,15
12603,GO:0016881,acid-amino acid ligase activity,4,0.0,1.0,1.0,42
12604,GO:0016882,cyclo-ligase activity,4,0.0,1.0,1.0,4
12605,GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",4,0.0,1.0,1.0,11
12606,GO:0016898,"oxidoreductase activity, acting on the CH-OH group of donors, cytochrome as acceptor",4,0.0,1.0,1.0,7
12607,GO:0016899,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor",4,0.0,1.0,1.0,29
12608,GO:0016901,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor",4,0.0,1.0,1.0,10
12609,GO:0016917,GABA receptor activity,4,0.0,1.0,1.0,2
12610,GO:0017000,antibiotic biosynthetic process,4,0.0,1.0,1.0,10
12611,GO:0017001,antibiotic catabolic process,4,0.0,1.0,1.0,5
12612,GO:0017022,myosin binding,4,0.0,1.0,1.0,7
12613,GO:0017085,response to insecticide,4,0.0,1.0,1.0,4
12614,GO:0017089,glycolipid transfer activity,4,0.0,1.0,1.0,1
12615,GO:0018131,oxazole or thiazole biosynthetic process,4,0.0,1.0,1.0,1
12616,GO:0018866,adamantanone metabolic process,4,0.0,1.0,1.0,1
12617,GO:0018879,biphenyl metabolic process,4,0.0,1.0,1.0,1
12618,GO:0018889,2-chloro-N-isopropylacetanilide metabolic process,4,0.0,1.0,1.0,1
12619,GO:0018893,dibenzofuran metabolic process,4,0.0,1.0,1.0,1
12620,GO:0018894,dibenzo-p-dioxin metabolic process,4,0.0,1.0,1.0,1
12621,GO:0018895,dibenzothiophene metabolic process,4,0.0,1.0,1.0,2
12622,GO:0018904,ether metabolic process,4,0.0,1.0,1.0,29
12623,GO:0018910,benzene metabolic process,4,0.0,1.0,1.0,2
12624,GO:0018916,nitrobenzene metabolic process,4,0.0,1.0,1.0,2
12625,GO:0018928,methyl ethyl ketone metabolic process,4,0.0,1.0,1.0,1
12626,GO:0018938,2-nitropropane metabolic process,4,0.0,1.0,1.0,1
12627,GO:0018943,organotin metabolic process,4,0.0,1.0,1.0,1
12628,GO:0018945,organosilicon metabolic process,4,0.0,1.0,1.0,5
12629,GO:0018948,xylene metabolic process,4,0.0,1.0,1.0,4
12630,GO:0018955,phenanthrene metabolic process,4,0.0,1.0,1.0,1
12631,GO:0018958,phenol-containing compound metabolic process,4,0.0,1.0,1.0,54
12632,GO:0018965,s-triazine compound metabolic process,4,0.0,1.0,1.0,4
12633,GO:0018966,styrene metabolic process,4,0.0,1.0,1.0,1
12634,GO:0018983,Z-phenylacetaldoxime metabolic process,4,0.0,1.0,1.0,2
12635,GO:0018992,germ-line sex determination,4,0.0,1.0,1.0,3
12636,GO:0018993,somatic sex determination,4,0.0,1.0,1.0,3
12637,GO:0019093,mitochondrial RNA localization,4,0.0,1.0,1.0,1
12638,GO:0019113,limonene monooxygenase activity,4,0.0,1.0,1.0,5
12639,GO:0019120,"hydrolase activity, acting on acid halide bonds, in C-halide compounds",4,0.0,1.0,1.0,11
12640,GO:0019196,galactosamine transmembrane transporter activity,4,0.0,1.0,1.0,2
12641,GO:0019209,kinase activator activity,4,0.0,1.0,1.0,2
12642,GO:0019210,kinase inhibitor activity,4,0.0,1.0,1.0,1
12643,GO:0019211,phosphatase activator activity,4,0.0,1.0,1.0,1
12644,GO:0019212,phosphatase inhibitor activity,4,0.0,1.0,1.0,2
12645,GO:0019239,deaminase activity,4,0.0,1.0,1.0,32
12646,GO:0019329,ammonia oxidation,4,0.0,1.0,1.0,3
12647,GO:0019417,sulfur oxidation,4,0.0,1.0,1.0,2
12648,GO:0019418,sulfide oxidation,4,0.0,1.0,1.0,3
12649,GO:0019507,pyridine metabolic process,4,0.0,1.0,1.0,2
12650,GO:0019627,urea metabolic process,4,0.0,1.0,1.0,3
12651,GO:0019695,choline metabolic process,4,0.0,1.0,1.0,3
12652,GO:0019750,chloroplast localization,4,0.0,1.0,1.0,1
12653,GO:0019755,one-carbon compound transport,4,0.0,1.0,1.0,4
12654,GO:0019763,immunoglobulin receptor activity,4,0.0,1.0,1.0,5
12655,GO:0019783,ubiquitin-like protein peptidase activity,4,0.0,1.0,1.0,6
12656,GO:0019866,organelle inner membrane,4,0.0,1.0,1.0,3
12657,GO:0019887,protein kinase regulator activity,4,0.0,1.0,1.0,8
12658,GO:0019888,protein phosphatase regulator activity,4,0.0,1.0,1.0,4
12659,GO:0019889,pteridine metabolic process,4,0.0,1.0,1.0,2
12660,GO:0019900,kinase binding,4,0.0,1.0,1.0,2
12661,GO:0019902,phosphatase binding,4,0.0,1.0,1.0,1
12662,GO:0019905,syntaxin binding,4,0.0,1.0,1.0,2
12663,GO:0019956,chemokine binding,4,0.0,1.0,1.0,3
12664,GO:0019961,interferon binding,4,0.0,1.0,1.0,3
12665,GO:0019966,interleukin-1 binding,4,0.0,1.0,1.0,1
12666,GO:0019972,interleukin-12 binding,4,0.0,1.0,1.0,2
12667,GO:0019975,interleukin-17 binding,4,0.0,1.0,1.0,2
12668,GO:0021515,cell differentiation in spinal cord,4,0.0,1.0,1.0,7
12669,GO:0021533,cell differentiation in hindbrain,4,0.0,1.0,1.0,9
12670,GO:0021534,cell proliferation in hindbrain,4,0.0,1.0,1.0,2
12671,GO:0021535,cell migration in hindbrain,4,0.0,1.0,1.0,7
12672,GO:0021545,cranial nerve development,4,0.0,1.0,1.0,13
12673,GO:0021682,nerve maturation,4,0.0,1.0,1.0,1
12674,GO:0021730,trigeminal sensory nucleus development,4,0.0,1.0,1.0,3
12675,GO:0021747,cochlear nucleus development,4,0.0,1.0,1.0,2
12676,GO:0021751,salivary nucleus development,4,0.0,1.0,1.0,2
12677,GO:0021780,glial cell fate specification,4,0.0,1.0,1.0,1
12678,GO:0021781,glial cell fate commitment,4,0.0,1.0,1.0,4
12679,GO:0021782,glial cell development,4,0.0,1.0,1.0,7
12680,GO:0021807,motogenic signaling initiating cell movement in cerebral cortex,4,0.0,1.0,1.0,1
12681,GO:0021846,cell proliferation in forebrain,4,0.0,1.0,1.0,2
12682,GO:0021848,neuroblast division in subpallium,4,0.0,1.0,1.0,1
12683,GO:0021855,hypothalamus cell migration,4,0.0,1.0,1.0,1
12684,GO:0021873,forebrain neuroblast division,4,0.0,1.0,1.0,2
12685,GO:0021885,forebrain cell migration,4,0.0,1.0,1.0,2
12686,GO:0021979,hypothalamus cell differentiation,4,0.0,1.0,1.0,1
12687,GO:0022008,neurogenesis,4,0.0,1.0,1.0,2
12688,GO:0022411,cellular component disassembly,4,0.0,1.0,1.0,14
12689,GO:0022603,regulation of anatomical structure morphogenesis,4,0.0,1.0,1.0,36
12690,GO:0022607,cellular component assembly,4,0.0,1.0,1.0,60
12691,GO:0022612,gland morphogenesis,4,0.0,1.0,1.0,7
12692,GO:0022613,ribonucleoprotein complex biogenesis,4,0.0,1.0,1.0,3
12693,GO:0022853,active monoatomic ion transmembrane transporter activity,4,0.0,1.0,1.0,30
12694,GO:0022885,bacteriocin transmembrane transporter activity,4,0.0,1.0,1.0,2
12695,GO:0022890,inorganic cation transmembrane transporter activity,4,0.0,1.0,1.0,6
12696,GO:0022900,electron transport chain,4,0.0,1.0,1.0,3
12697,GO:0023056,positive regulation of signaling,4,0.0,1.0,1.0,8
12698,GO:0023057,negative regulation of signaling,4,0.0,1.0,1.0,9
12699,GO:0030027,lamellipodium,4,0.0,1.0,1.0,1
12700,GO:0030030,cell projection organization,4,0.0,1.0,1.0,5
12701,GO:0030055,cell-substrate junction,4,0.0,1.0,1.0,3
12702,GO:0030058,aliphatic amine dehydrogenase activity,4,0.0,1.0,1.0,1
12703,GO:0030097,hemopoiesis,4,0.0,1.0,1.0,5
12704,GO:0030099,myeloid cell differentiation,4,0.0,1.0,1.0,5
12705,GO:0030118,clathrin coat,4,0.0,1.0,1.0,2
12706,GO:0030120,vesicle coat,4,0.0,1.0,1.0,3
12707,GO:0030131,clathrin adaptor complex,4,0.0,1.0,1.0,2
12708,GO:0030155,regulation of cell adhesion,4,0.0,1.0,1.0,9
12709,GO:0030159,signaling receptor complex adaptor activity,4,0.0,1.0,1.0,2
12710,GO:0030182,neuron differentiation,4,0.0,1.0,1.0,17
12711,GO:0030237,female sex determination,4,0.0,1.0,1.0,2
12712,GO:0030238,male sex determination,4,0.0,1.0,1.0,2
12713,GO:0030249,guanylate cyclase regulator activity,4,0.0,1.0,1.0,2
12714,GO:0030275,LRR domain binding,4,0.0,1.0,1.0,1
12715,GO:0030278,regulation of ossification,4,0.0,1.0,1.0,3
12716,GO:0030323,respiratory tube development,4,0.0,1.0,1.0,2
12717,GO:0030324,lung development,4,0.0,1.0,1.0,2
12718,GO:0030329,prenylcysteine metabolic process,4,0.0,1.0,1.0,2
12719,GO:0030414,peptidase inhibitor activity,4,0.0,1.0,1.0,2
12720,GO:0030416,methylamine metabolic process,4,0.0,1.0,1.0,1
12721,GO:0030519,snoRNP binding,4,0.0,1.0,1.0,2
12722,GO:0030548,acetylcholine receptor regulator activity,4,0.0,1.0,1.0,2
12723,GO:0030587,sorocarp development,4,0.0,1.0,1.0,1
12724,GO:0030614,"oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor",4,0.0,1.0,1.0,2
12725,GO:0030638,polyketide metabolic process,4,0.0,1.0,1.0,18
12726,GO:0030650,peptide antibiotic metabolic process,4,0.0,1.0,1.0,4
12727,GO:0030695,GTPase regulator activity,4,0.0,1.0,1.0,5
12728,GO:0030716,oocyte fate determination,4,0.0,1.0,1.0,1
12729,GO:0030718,germ-line stem cell population maintenance,4,0.0,1.0,1.0,2
12730,GO:0030855,epithelial cell differentiation,4,0.0,1.0,1.0,24
12731,GO:0030931,heterotetrameric ADPG pyrophosphorylase complex,4,0.0,1.0,1.0,1
12732,GO:0030935,sheet-forming collagen trimer,4,0.0,1.0,1.0,2
12733,GO:0030936,transmembrane collagen trimer,4,0.0,1.0,1.0,4
12734,GO:0030964,NADH dehydrogenase complex,4,0.0,1.0,1.0,2
12735,GO:0031001,response to brefeldin A,4,0.0,1.0,1.0,1
12736,GO:0031023,microtubule organizing center organization,4,0.0,1.0,1.0,7
12737,GO:0031026,glutamate synthase complex,4,0.0,1.0,1.0,2
12738,GO:0031100,animal organ regeneration,4,0.0,1.0,1.0,2
12739,GO:0031134,sister chromatid biorientation,4,0.0,1.0,1.0,1
12740,GO:0031137,regulation of conjugation with cellular fusion,4,0.0,1.0,1.0,4
12741,GO:0031156,regulation of sorocarp development,4,0.0,1.0,1.0,1
12742,GO:0031160,spore wall,4,0.0,1.0,1.0,4
12743,GO:0031179,peptide modification,4,0.0,1.0,1.0,1
12744,GO:0031214,biomineral tissue development,4,0.0,1.0,1.0,5
12745,GO:0031223,auditory behavior,4,0.0,1.0,1.0,1
12746,GO:0031232,extrinsic component of external side of plasma membrane,4,0.0,1.0,1.0,1
12747,GO:0031242,extrinsic component of external side of cell outer membrane,4,0.0,1.0,1.0,1
12748,GO:0031253,cell projection membrane,4,0.0,1.0,1.0,13
12749,GO:0031264,death-inducing signaling complex,4,0.0,1.0,1.0,2
12750,GO:0031279,regulation of cyclase activity,4,0.0,1.0,1.0,5
12751,GO:0031313,extrinsic component of endosome membrane,4,0.0,1.0,1.0,2
12752,GO:0031314,extrinsic component of mitochondrial inner membrane,4,0.0,1.0,1.0,1
12753,GO:0031320,hexitol dehydrogenase activity,4,0.0,1.0,1.0,4
12754,GO:0031341,regulation of cell killing,4,0.0,1.0,1.0,5
12755,GO:0031371,ubiquitin conjugating enzyme complex,4,0.0,1.0,1.0,3
12756,GO:0031427,response to methotrexate,4,0.0,1.0,1.0,1
12757,GO:0031494,regulation of mating type switching,4,0.0,1.0,1.0,2
12758,GO:0031501,mannosyltransferase complex,4,0.0,1.0,1.0,5
12759,GO:0031520,plasma membrane of cell tip,4,0.0,1.0,1.0,2
12760,GO:0031559,oxidosqualene cyclase activity,4,0.0,1.0,1.0,10
12761,GO:0031593,polyubiquitin modification-dependent protein binding,4,0.0,1.0,1.0,4
12762,GO:0031594,neuromuscular junction,4,0.0,1.0,1.0,4
12763,GO:0031649,heat generation,4,0.0,1.0,1.0,1
12764,GO:0031650,regulation of heat generation,4,0.0,1.0,1.0,3
12765,GO:0031654,regulation of heat dissipation,4,0.0,1.0,1.0,2
12766,GO:0031965,nuclear membrane,4,0.0,1.0,1.0,2
12767,GO:0031966,mitochondrial membrane,4,0.0,1.0,1.0,2
12768,GO:0031983,vesicle lumen,4,0.0,1.0,1.0,2
12769,GO:0031985,Golgi cisterna,4,0.0,1.0,1.0,3
12770,GO:0032025,response to cobalt ion,4,0.0,1.0,1.0,1
12771,GO:0032107,regulation of response to nutrient levels,4,0.0,1.0,1.0,15
12772,GO:0032183,SUMO binding,4,0.0,1.0,1.0,1
12773,GO:0032252,secretory granule localization,4,0.0,1.0,1.0,1
12774,GO:0032285,non-myelinated axon ensheathment,4,0.0,1.0,1.0,2
12775,GO:0032291,axon ensheathment in central nervous system,4,0.0,1.0,1.0,2
12776,GO:0032292,peripheral nervous system axon ensheathment,4,0.0,1.0,1.0,2
12777,GO:0032355,response to estradiol,4,0.0,1.0,1.0,1
12778,GO:0032393,MHC class I receptor activity,4,0.0,1.0,1.0,2
12779,GO:0032394,MHC class Ib receptor activity,4,0.0,1.0,1.0,2
12780,GO:0032418,lysosome localization,4,0.0,1.0,1.0,1
12781,GO:0032452,histone demethylase activity,4,0.0,1.0,1.0,2
12782,GO:0032476,polyprenyl diphosphate synthase complex,4,0.0,1.0,1.0,6
12783,GO:0032495,response to muramyl dipeptide,4,0.0,1.0,1.0,2
12784,GO:0032507,maintenance of protein location in cell,4,0.0,1.0,1.0,9
12785,GO:0032526,response to retinoic acid,4,0.0,1.0,1.0,1
12786,GO:0032535,regulation of cellular component size,4,0.0,1.0,1.0,10
12787,GO:0032580,Golgi cisterna membrane,4,0.0,1.0,1.0,3
12788,GO:0032780,negative regulation of ATP-dependent activity,4,0.0,1.0,1.0,5
12789,GO:0032781,positive regulation of ATP-dependent activity,4,0.0,1.0,1.0,5
12790,GO:0032838,plasma membrane bounded cell projection cytoplasm,4,0.0,1.0,1.0,2
12791,GO:0032878,regulation of establishment or maintenance of cell polarity,4,0.0,1.0,1.0,5
12792,GO:0032886,regulation of microtubule-based process,4,0.0,1.0,1.0,4
12793,GO:0032899,regulation of neurotrophin production,4,0.0,1.0,1.0,3
12794,GO:0032934,sterol binding,4,0.0,1.0,1.0,3
12795,GO:0032943,mononuclear cell proliferation,4,0.0,1.0,1.0,2
12796,GO:0032970,regulation of actin filament-based process,4,0.0,1.0,1.0,3
12797,GO:0032997,Fc receptor complex,4,0.0,1.0,1.0,4
12798,GO:0033014,tetrapyrrole biosynthetic process,4,0.0,1.0,1.0,7
12799,GO:0033015,tetrapyrrole catabolic process,4,0.0,1.0,1.0,3
12800,GO:0033076,isoquinoline alkaloid metabolic process,4,0.0,1.0,1.0,6
12801,GO:0033179,"proton-transporting V-type ATPase, V0 domain",4,0.0,1.0,1.0,2
12802,GO:0033180,"proton-transporting V-type ATPase, V1 domain",4,0.0,1.0,1.0,2
12803,GO:0033194,response to hydroperoxide,4,0.0,1.0,1.0,3
